现在将洗衣机设置为标准洗吧	HomeAppliance-Control
查查今天的农历是几月初几	Calendar-Query
给我随机放一首钢琴曲	Music-Play
查查冰箱冷藏室的温度是多少	HomeAppliance-Control
是不是能播放一下有赵丽颖出演的红楼梦啊	FilmTele-Play
播放一下国创动漫武神主宰	Video-Play
给我空调暖风改到26吧太冷了	HomeAppliance-Control
济南生活的交通进行时还在直播中吗我想看下	TVProgram-Play
请帮我播放肖战的光点	Music-Play
B站上的说唱新世代的相关视频快点给我播放	Video-Play
播放一下小魂的专辑关山酒	Music-Play
创建10号上午7点去拍婚纱照的日程	Alarm-Update
驻马店交通广播城市歌行者快帮我播放一下	Radio-Listen
现在把空气净化器调到自动模式	HomeAppliance-Control
查找电影你的婚礼的花絮	Video-Play
法语比较浪漫的歌曲是不是能来一首啊	Music-Play
开启扫地机器人自动扫地模式	HomeAppliance-Control
把风扇打开一下行吧	HomeAppliance-Control
来一个频率是九三点四的山东人民广播电台综合频道吧	Radio-Listen
立刻帮我看下10点有厦门来的飞机吗	Travel-Query
后天草原会下雨吗	Weather-Query
查询到长沙的汽车票	Travel-Query
可以帮我建一个2月3号打新冠疫苗第二针的提醒吗？	Alarm-Update
想要听听广播了给调102点7去听音乐之声	Radio-Listen
B站上的我是特优声的相关视频快点给我播放	Video-Play
农历的清明节是什么时候	Calendar-Query
查询明天武汉会刮大风吗	Weather-Query
上海交通台就在FM105点7拨过去哈	Radio-Listen
播一下晚上18点更新的大浪淘沙的介绍视频	Video-Play
放一下宫崎骏的动漫片龙猫第30分钟的片段	Video-Play
现在去固原需要穿什么衣服	Weather-Query
昨天晚上下暴雨了，今天凌晨是否会出现雾	Weather-Query
康复之路是在辽宁北方播放吗帮我看下	TVProgram-Play
已经给我建好明天提醒我取包裹的提醒了吗？	Alarm-Update
你可以播放一下专辑初爱里的歌曲吗	Music-Play
赵露思这两年上的电视剧随机来一个吧	FilmTele-Play
找到西藏林芝的最短路线	Travel-Query
随机播放毛不易专辑小王里的中文歌。	Music-Play
怎么到苏州南站啊	Travel-Query
给我报一下烟台到淄博的大客到站了没有呢	Travel-Query
查询明天海南会不会下雨	Weather-Query
让我看陈小艺演的姥姥的饺子馆	FilmTele-Play
何日君再来邓丽君唱的播放	Music-Play
台湾今天风向为东南风吗	Weather-Query
前天南京是不是下过暴雨	Weather-Query
查询未来一周合肥天气	Weather-Query
随机播放抖音比较火的古风歌曲	Music-Play
周杰伦最新的歌曲来一首吧	Music-Play
赶紧帮我开启1月1号早上8点去看大姨的提醒。	Alarm-Update
愚人节是星期几	Calendar-Query
放一下刘德华2021年春晚表演的视频	Video-Play
能否订1张明天10点去上海的D15一等座	Travel-Query
我需要你给我播放一个迪丽热巴拍的古装剧呢	FilmTele-Play
你帮我建好明天5:40叫我打开微信这个日程了吗	Alarm-Update
查询海南湿度	Weather-Query
5月24日关于讲解植物大战僵尸的这就是宇宙最强生物的游戏视频给我找下吧	Video-Play
放一个频率是九四点三的仪征电台	Radio-Listen
帮我回放下王者荣耀KPL春季赛	Video-Play
浴室好冷啊，帮我把浴霸调成强暖模式吧	HomeAppliance-Control
你可以给我播放一下日本片你的名字给我吗	FilmTele-Play
我想听一会但茹主持的音乐之声	Radio-Listen
关晓彤主演的张艺谋导演的影麻烦在十分钟之后播放。	FilmTele-Play
拨到FM107点7的文体广播听听好友运动营	Radio-Listen
吴昕主持的快乐大本营帮我播放一下	Video-Play
播放一个帝释天CG视频	Video-Play
我想听一会频率是九六点二的宝山电台	Radio-Listen
找一下蔡依林2018年演唱会唱歌的视频	Video-Play
可以将30号有一个重大会议的提醒取消吗？	Alarm-Update
现在告诉我10月10日是什么节日	Calendar-Query
有欢快的德语歌曲吗，来首吧	Music-Play
开启天然气警报器	HomeAppliance-Control
找一个美国的流行音乐视频来看	Video-Play
钱琳琳主持的中华之声播放给我听听呢	Radio-Listen
定一个后天晚上8点和男友去听音乐会的闹钟。	Alarm-Update
美片指环王2播放一下给我看	FilmTele-Play
日本2016年前的电影能播放一个吗	FilmTele-Play
能不能把去年最治愈的歌曲单曲循环一下呢	Music-Play
FM100点8鄂尔多斯文体交通广播交广有话说帮我播放一下	Radio-Listen
来一个推理电视剧锦衣之下吧	FilmTele-Play
立刻看看上海飞曼切斯特的飞机是今天的吗	Travel-Query
能找一个清宫剧播放第一集吗，还珠格格类似的	FilmTele-Play
那个台湾电视剧泡沫之夏的花絮播放一下吧	Video-Play
继续收听晓婷主持的今日路况速报	Radio-Listen
我想看创造营2021年的二公比赛视频	Video-Play
找一下每周六，20点更新的国产动漫	Video-Play
浙江明天会下雪吗	Weather-Query
给我把空气加湿器关了。	HomeAppliance-Control
重复收听北京音乐广播的古典也流行	Radio-Listen
明天海淀会下雨吗	Weather-Query
我想看白敬亭拍摄八零九零的现场花絮	Video-Play
下周杭州有雨吗	Weather-Query
跨国山海开始单曲循环	Music-Play
能给我放金晨主演的隐秘而伟大吗。	FilmTele-Play
昨天下午有没有跳水运动比赛啊，放来看看啊	Video-Play
东北漠河现在几度雪多厚	Weather-Query
张子枫演的我的姐姐请播放是殷若昕导的	FilmTele-Play
播放一下在2014年6月23日艾莉婕发行的专辑《Blonde》的音乐MV吧	Video-Play
需要你帮我找到一个任敏主演的古装剧进行播放	FilmTele-Play
我想看一下林丹的羽毛球比赛视频	Video-Play
赶紧帮我找找13点有北京始发到济南的动车吗	Travel-Query
马上查询一下迪拜飞来的客机是5月2日到吗	Travel-Query
有抖音歌曲吗，随机来一个吧	Music-Play
命令你立即查查昨天到底是礼拜几	Calendar-Query
我明天下午的日程都取消	Alarm-Update
我马上就想看张译演的悬崖之上	FilmTele-Play
频率调换到FM104.1打开河南交通广播	Radio-Listen
明天10:30关闭趣头条记得提醒我	Alarm-Update
能否问你一下开往南昌的普快出发了吗	Travel-Query
美国片星际穿越给我播放一下可以不	FilmTele-Play
放一个牛力的广播行走天下来听一下	Radio-Listen
我准备休息，关上窗帘好么	HomeAppliance-Control
你是否在5月5号提醒我包粽子？	Alarm-Update
立即说说中国的阴历9月20是哪一天呢	Calendar-Query
搜索明天上海穿衣指数	Weather-Query
D51次动车还有票吗	Travel-Query
国产动漫斗破苍穹帮我找出来	Video-Play
看杨幂唱歌的视频	Video-Play
可以播放一下90年代的古典音乐给我听吗	Music-Play
下午还有到邯郸市的火车票吗	Travel-Query
可以播放陆毅郭采洁演的亲爱的味道吧	FilmTele-Play
明年情人节是星期几	Calendar-Query
暖气调高点改到最高	HomeAppliance-Control
孙悦的篮球比赛视频给我放一个	Video-Play
第29集特殊争夺麻烦播放一下	FilmTele-Play
找到晏景晟的瑶族舞曲	Music-Play
周杰伦的2006年的歌曲播放一下吧	Music-Play
天外来物里面的迟迟给我播放	Music-Play
去上海松江闵塔路325怎么走不堵车	Travel-Query
香港明天会下雨吗？	Weather-Query
卢炎的流浪随机播放里面的歌	Music-Play
调到任杰的杰哥讲故事	Radio-Listen
帮我把电视节目调到娱乐模式	HomeAppliance-Control
2月12号晚上提醒我回家	Alarm-Update
想听越南语的歌 随便放一首啊	Music-Play
热水器可不可以帮我打开	HomeAppliance-Control
能告诉我明天是不是有大暴雪呢	Weather-Query
厦门的空气指数怎么样	Weather-Query
我想听主持人方舟的中国之声	Radio-Listen
武汉明天会下雨吗？	Weather-Query
农历的什么时候是荔枝节	Calendar-Query
帮我把蒸烤箱切换到低温热风模式，我要风干牛肉	HomeAppliance-Control
快把电脑关掉	HomeAppliance-Control
小米11x的开箱视频找一下	Video-Play
查询秦皇岛是否正在下雨	Weather-Query
能不能给我建一个明天早上六点的闹钟	Alarm-Update
频率是一零六点一的第一套节目综合频道可以收听一下吗	Radio-Listen
迅速的让我知道去往景德镇的动车哪天有票啊	Travel-Query
四川明天会刮风吗	Weather-Query
帮我把蒸烤箱切换到抽水自动提醒功能吧	HomeAppliance-Control
11号还有从马鞍山到白山的汽车票吗	Travel-Query
我想知道后天的农历是几号	Calendar-Query
陈凯歌导演的妖猫传播放出来	FilmTele-Play
是否可以看一看星期几是农历的5月初9	Calendar-Query
S23赛季达摩打崩钟无艳这个精彩的游戏视频是在哪天播放的给我重播下吧	Video-Play
快点打开日历查看一下农历的蜡月十五和农历蜡月十六哪天是星期一啊	Calendar-Query
潘长江的小品我想现在就看	Video-Play
找出来张艺兴跳舞的视频	Video-Play
不想吹风扇了，帮我关掉吧	HomeAppliance-Control
创建后天下午1点半到中介看房的提醒。	Alarm-Update
请调到FM97.2的上海戏曲广播	Radio-Listen
查下日历大后天是个什么节日	Calendar-Query
赶紧告诉我星期几是农历的8月初2	Calendar-Query
查询最近合肥气温是否会日渐升高	Weather-Query
立即收听申远演播的环球旅行家	Radio-Listen
新建闹钟明天下午4点	Alarm-Update
4月9号是农历的哪天	Calendar-Query
查询日照会不会有雨	Weather-Query
明天上午10点去接小孩放学的闹钟帮我设置一下	Alarm-Update
我想看今年的逗小猴开心的游戏讲解视频	Video-Play
打开爱奇艺播放肖战的电视剧花絮	Video-Play
帮我查询明天保定室外温度多少度	Weather-Query
明天要开车去机场接朋友，天气怎么样？	Weather-Query
定一个凌晨4点的闹铃，然后将6点的闹铃删除	Alarm-Update
快点让我知道飞土耳其的飞机是11点的吗	Travel-Query
请问国庆节是什么时候	Calendar-Query
我要看李易峰演的号手就位。	FilmTele-Play
冬至是星期几	Calendar-Query
明天上午7点去晨读的闹钟帮我开启一下。	Alarm-Update
播放下午4点的QQ飞车车神赛	Video-Play
播放英文版的我和你吻别	Music-Play
查询佳木斯这周有雨吗	Weather-Query
我特别想知道飞往首尔的航班明天有票不	Travel-Query
这时候帮我把空调模式改为送风吧	HomeAppliance-Control
22号上午9点15的团建活动帮我开启一下。	Alarm-Update
唱一首90年代的法语情歌吧	Music-Play
去东莞的客车是几点的呢	Travel-Query
需要智能浴缸接上热水，我要泡个澡	HomeAppliance-Control
不要忘了在今天凌晨12点叫我哟	Alarm-Update
今儿晚上是偏南风还是偏东风来着	Weather-Query
小黄瓜电台可以播放给我吗	Radio-Listen
请给我设置连续50天早上提醒我写句子	Alarm-Update
帮我调到中央人民广播电台的神州之声	Radio-Listen
告诉我如何才能走路去北京香山	Travel-Query
上海今天的空气质量良好吗	Weather-Query
我想知道上海到北京最便宜的高铁车次是哪趟	Travel-Query
能不能调小健身房的空调	HomeAppliance-Control
继续收听频率是九三点九的潮州人民广播电台	Radio-Listen
赵露思演的古装剧现在就播放第21集	FilmTele-Play
我需要你立刻打开门窗传感器	HomeAppliance-Control
让洗衣机进入节能模式呢	HomeAppliance-Control
现在要去瑶台小学怎么走	Travel-Query
你查询一下农历12月1是礼拜几	Calendar-Query
我想看在腾讯APP上播放的极限挑战了	Video-Play
创建周一上午8点去开会的日程	Alarm-Update
每天早上8点的提醒不要再提醒了	Alarm-Update
我要查下周末从长治去海口的飞机票。	Travel-Query
麻烦给我查查农历8月15是什么节日	Calendar-Query
开启冰箱节能模式	HomeAppliance-Control
把电视的音量调高一下	HomeAppliance-Control
25号上午10点去看牙医的闹钟快点帮我设定一下。	Alarm-Update
给我放一下林俊杰爱不会绝迹	Music-Play
美国去年上线的电影随便给我来一个看呢	FilmTele-Play
查询嘉庆这周是否会降水	Weather-Query
三国演义动漫版的给放一下啊	Video-Play
放一首宝宝的亲亲猪猪宝贝	Music-Play
我想看一会朱茵出演的电视剧呢	FilmTele-Play
开车去湖南常德怎么走	Travel-Query
能看一个前年上线的言情剧看一会吧	FilmTele-Play
请记得50分钟后提醒我打开支付宝	Alarm-Update
戏剧类电台海上戏剧可以播放一下吗	Radio-Listen
麻烦你帮我按到浙江人民电台的新闻快报	Radio-Listen
空调风小3格子	HomeAppliance-Control
快速帮我看下今天有开封始发的大巴吗	Travel-Query
帮我新建星期一至星期五的日程	Alarm-Update
放一部90年代的台湾剧	FilmTele-Play
那个韩国电视剧恶之花的花絮播放一下吧	Video-Play
我要听袁博的非常太好听	Radio-Listen
现在给我添一个9月19号生日的提醒	Alarm-Update
上海下周没有雨吧要去看车展了	Weather-Query
南瓜节是什么时候	Calendar-Query
北京新闻广播刘佳主持的电台节目帮我放一下	Radio-Listen
报下去海口的机票还有几张	Travel-Query
查询山西后天的气温	Weather-Query
新建一个5月7号6点的提醒	Alarm-Update
播放河北的降雨情况	Weather-Query
马上帮我查查昨天是几号呀	Calendar-Query
快点儿给我找FM97点2我要听上海戏剧曲艺广播	Radio-Listen
快速的告诉我大后天是农历几月初几	Calendar-Query
5月3日去桂林可以坐飞机去吗？	Travel-Query
提示我下周二上午九点接机	Alarm-Update
按时间顺序给我播陕西戏曲广播的花鼓戏节目	Radio-Listen
我要看日本电影千与千寻。	FilmTele-Play
我要用洗衣机洗衣服，帮我把电源插上。	HomeAppliance-Control
放大空调风速到5	HomeAppliance-Control
给我好好看看去淮南的大巴是9点30的不	Travel-Query
可不可以帮我搜索下2019年汪峰的世界巡回演唱会的视频	Video-Play
查询一下8月19日是农历7月初4还是7月初5呢	Calendar-Query
帮我调到肖露的经营之道	Radio-Listen
查询明天重庆可能有雨吗	Weather-Query
播放英文歌曲more than this	Music-Play
续播宫斗剧甄嬛传。	FilmTele-Play
怎么坐车到万家丽超市	Travel-Query
放一个文艺类的江苏文艺电台	Radio-Listen
帮我放凤凰传奇的荷塘月色。	Music-Play
今天给我播放一个搞笑的欧美动漫先导片	Video-Play
帮我设置五一假期每天早上10:00提醒我浇花	Alarm-Update
七夕节是下个月的星期几	Calendar-Query
定一个早上7点去买早餐的闹钟	Alarm-Update
让我听听励志哥儿咸鱼	Music-Play
1986年的粤语专辑遥远的她Amour播放吧	Music-Play
马上帮我查看周六都有什么汽车可以去舟山群岛	Travel-Query
我需要你找一个陈坤表演的古装电影给我看	FilmTele-Play
我要听FM103.9交通广播	Radio-Listen
中元节是几月几号	Calendar-Query
搜索合肥的空气指数	Weather-Query
可不可以把蒸烤箱调节为披萨模式	HomeAppliance-Control
空调风调至50	HomeAppliance-Control
我要听刘旭佳的大话清朝	Radio-Listen
到德州怎么开车过去啊	Travel-Query
能把今年刚播出的剧陪你一起长大播放吗	FilmTele-Play
频率是一零五点七的上海电台交通频率收听一下可以吗	Radio-Listen
把洗衣机调成消毒洗模式好吗	HomeAppliance-Control
查找动漫名侦探柯南	Video-Play
立刻报一下中国的阴历正月15是什么节日呢	Calendar-Query
叶子主持过的上海交通广播节目帮我放一下	Radio-Listen
后天鸡西紫外线强吗	Weather-Query
我想看2021年迪丽热巴和吴磊演出的剧	FilmTele-Play
是不是能随机来一首莫文蔚的歌呢	Music-Play
我把碗筷放进去了，帮我打开洗碗机开启工作模式吧	HomeAppliance-Control
明天下午6点提醒我去天河拿杯子	Alarm-Update
立刻查查4月1日是什么节日	Calendar-Query
可以告诉我现在室内湿度多少吗	HomeAppliance-Control
明天太原会不会下雨呢	Weather-Query
请播放一下妖出长安可以吧	FilmTele-Play
快看看然后告诉我回学校红绿灯最少的路线是哪一条	Travel-Query
能找一个近期的古装偶像剧看一会吗	FilmTele-Play
给我播放3月5号的英雄联盟比赛视频	Video-Play
给我放一下沈阳新闻广播养生堂	Radio-Listen
给我把微波炉的温度调高一点	HomeAppliance-Control
快点查一下星期五是什么节日呢	Calendar-Query
今年的哪天是建军节	Calendar-Query
继续播放昨天听的披头士的乡村音乐	Music-Play
帮我找一下九十年代的都市生活类型的电视剧吧	FilmTele-Play
我想要看爱上你治愈我	FilmTele-Play
能不能现在就给我查询一下飞往肇庆的航班明天有票不	Travel-Query
帮我搜索一下最近的炸鸡店	Travel-Query
我要起床，帮我打开床头灯吧	HomeAppliance-Control
查询明天六点台北有雨吗	Weather-Query
新建5月26号早晨5点的日程	Alarm-Update
接下来呢我要听宿羽阳的暗恋是一个人的事	Music-Play
明天晚上八点提醒我看李佳琦直播	Alarm-Update
给我收听频率是一零四点三的南京经济广播电台	Radio-Listen
好好的看一看发往玉林的大巴明天有没有票	Travel-Query
给我语音播报智能窗帘的开关状态	HomeAppliance-Control
三个小时后电视关机	HomeAppliance-Control
台湾的爱情喜剧播放给我看一会呗	FilmTele-Play
听后能让人快乐的歌曲随机来一首吧	Music-Play
帮我播一下最新一集的雁归西窗月	FilmTele-Play
收听一下文艺类的山东文艺广播电台	Radio-Listen
适合运动时候听的钢琴曲放一首吧	Music-Play
播放明天辽宁是否有雨	Weather-Query
随机播放一首小提琴曲。	Music-Play
我明天买生日蛋糕，闹钟提醒啊	Alarm-Update
放一首摇滚浪子回头拯救我	Music-Play
明天上班需要带伞吗	Weather-Query
有FM107点2吧我要听上海故事台	Radio-Listen
2月是农历几月	Calendar-Query
中元节是这个月的周几	Calendar-Query
给我找一个去年出来的古装剧看看吧，还想看类似有匪那种	FilmTele-Play
给我搜索一部军事纪录片	Video-Play
是不是可以现在就播放李易峰的古剑奇谭	FilmTele-Play
帮我查询明天济南室外温度多少度	Weather-Query
有康妤的I的享乐汇吧听会儿	Radio-Listen
放一下杨幂求佛的MV	Video-Play
帮我找一个做腰果虾仁的视频	Video-Play
我想听郑州电台的怀旧好声音	Radio-Listen
麻烦找70年代的古装最好是爱情的片	FilmTele-Play
告诉我飞新加坡的飞机哪天才有呀	Travel-Query
我想请你每天早上7:25提醒我签到	Alarm-Update
循环收听频率是九九点六的沉默电台	Radio-Listen
查一下到鑫香家园有多远	Travel-Query
来个罗志祥徐熙媛演的台湾偶像剧转角遇到爱看一下	FilmTele-Play
能不能来一个香港演员周星驰的电影播放啊	FilmTele-Play
龚琳娜的摇滚歌曲忐忑唱一曲	Music-Play
在虾米电台里播放甜蜜蜜	Radio-Listen
能随机放一首葫芦丝歌曲吗	Music-Play
按顺序播放专辑侧脸里的歌	Music-Play
记得在5月6号通知我去看话剧	Alarm-Update
有没有有关宫斗斗争的电视剧大陆的给我看一个	FilmTele-Play
楼健2021年执导的电视剧可以播放一个吗	FilmTele-Play
看看到中关村怎么走	Travel-Query
空调温度升高到30度	HomeAppliance-Control
我要听邓丽君唱的夜上海。	Music-Play
我需要你帮我将明天晚上的闹铃全部删除	Alarm-Update
查询明天有雨吗	Weather-Query
麻烦帮我播放时空来电	FilmTele-Play
问一下机场售票处帮我订三张明天早上飞昆明的机票	Travel-Query
有没有日本的动作片播放一个呢	FilmTele-Play
有没有悲伤的古典音乐啊，听一首呢	Music-Play
频率是八八点二的中国国际广播电台来收听吧	Radio-Listen
给我找一下任贤齐2020年巡回演唱会唱歌的视频	Video-Play
还有飞法国哪里的飞机票	Travel-Query
现在就可以听中央广播电台的文艺之声	Radio-Listen
明天绍兴紫外线指数怎么样	Weather-Query
播放FM87.6广安文艺广播的开心茶馆	Radio-Listen
6月9号记得提醒我去健身房	Alarm-Update
帮我把蒸烤箱切换到解冻模式吧	HomeAppliance-Control
美国今年新上的推理电视剧来一个吧	FilmTele-Play
罗晋唐嫣演的宫廷剧锦绣未央快放一下	FilmTele-Play
音乐快速路帮我放一下呗	Radio-Listen
能否查询5月10日和5月9日哪天是星期三	Calendar-Query
你能给我播放一下韩剧W两个世界吗	FilmTele-Play
在下午三点之前你记得通知我关闭网易云	Alarm-Update
我就想查询一下周日是建军节吗	Calendar-Query
播放清宫剧甄嬛传的二十集	FilmTele-Play
莫扎特的钢琴曲能不能来一首啊	Music-Play
父亲节在今年的几月几号呢	Calendar-Query
6月10号上午十点的提醒设定一下	Alarm-Update
随机播放一首手风琴演奏的意大利语歌	Music-Play
能找一下美国电影速度与激情5吗	FilmTele-Play
请现在给我续播伊迪丝.华顿的小说纯真年代的第五章	Audio-Play
快点找出来电视剧炊事班的故事拍摄花絮	Video-Play
创建一个周末上午10点去海边的闹钟。	Alarm-Update
请帮我找到陕西戏曲广播按时间顺序播放里面的花鼓戏节目	Radio-Listen
姚晨演的都挺好1点5倍速放	FilmTele-Play
播放韩语教学视频	Video-Play
查一下到江岸西站的汽车票	Travel-Query
陈思成导演的今年上线的电影播放一个可以吗	FilmTele-Play
能否将明天上午的闹钟全部打开	Alarm-Update
你可以在5月9号帮我设置提醒收割油菜吗	Alarm-Update
薇娅淘宝直播帮我找一下	Video-Play
是不是可以让风扇风量加强嘛	HomeAppliance-Control
孙俪的后宫剧来一个吧	FilmTele-Play
让冰箱开启食材过期提醒功能吧	HomeAppliance-Control
江西南边气候温差会较大吗	Weather-Query
播放中国国乐团演奏的丝竹音乐欢乐歌	Music-Play
2019年上映的纪录片天启第二次世界大战给我找一下吧	Video-Play
打开车库自动门	HomeAppliance-Control
给我麻溜打开人体传感器	HomeAppliance-Control
查询明天成都的室外温度	Weather-Query
将明天和后天的备忘录给删除	Alarm-Update
去年什么时候是感恩节	Calendar-Query
明天下午两点钟去排练节目的行程设置一下。	Alarm-Update
天太热了，可不可以将热水器的温度降到35度	HomeAppliance-Control
陈凯歌21世纪初拍摄的霸王别姬放一下	FilmTele-Play
现在告诉我一条去海边红绿灯最少的路线	Travel-Query
我想看陈坤演的待神令	FilmTele-Play
现在将所有的灯关掉好吗	HomeAppliance-Control
给我儿子来一个日本动漫电影龙猫的剧情简介解说视频	Video-Play
播一个姜广涛配音的刑侦广播剧	Audio-Play
我想要听发布于2009年欢快的歌曲	Music-Play
台湾爱情片我想看一部80年代的	FilmTele-Play
魁拔之殊途全7集按顺序播放我想看	Video-Play
让我听会儿全城当打是江伟麟主持的电台节目	Radio-Listen
给我打开门窗传感器	HomeAppliance-Control
我想看雷佳音走红毯的视频	Video-Play
收听一个频率是九八点三的王巨星电台	Radio-Listen
帮我打开热水器，我想洗澡。	HomeAppliance-Control
查一下重庆飞往釜山的机票	Travel-Query
快让我知道13点有去安阳的和谐号吗	Travel-Query
宇飞主持的中国之声继续收听一下可以吗	Radio-Listen
能找到美国的好莱坞科幻片播放吗	FilmTele-Play
找个于谦的电台就那个人间好玩电台吧	Radio-Listen
快点查查看8点的T120次列车还有票吗	Travel-Query
农历的五月初五是端午节还是重阳节	Calendar-Query
设置后天下午2点带宝宝去洗澡的闹钟	Alarm-Update
空调温度调到恒温模式好吗	HomeAppliance-Control
下周苏州空气质量怎么样	Weather-Query
请帮我看看下星期三是几月几号	Calendar-Query
周六去堪培拉的经济舱价格。	Travel-Query
现在是7点给找旅游早班车	Radio-Listen
现在把客厅的色温调成中性光吧	HomeAppliance-Control
放一个音乐类的山东人民广播电台交通音乐之声	Radio-Listen
调回到体育广播，在FM102.5哦	Radio-Listen
告诉我明天的日历表是多少号	Calendar-Query
上周4是多少号	Calendar-Query
我要看B站的动漫天官赐福	Video-Play
查询明天辛集气温如何	Weather-Query
我想看有关恐龙的纪录片	Video-Play
紫外线指数多啊少啊南宁今天	Weather-Query
把空调调为变频模式吧	HomeAppliance-Control
回放一下5月13的今日说法	TVProgram-Play
广州到深圳开车的导航路线是怎样走的？	Travel-Query
能不能只建一个今天下午去看漫展的提醒	Alarm-Update
能告诉我明天绥化是晴天吗	Weather-Query
我想使用吹风机，帮我开一下	HomeAppliance-Control
我想看大陆卧底谍战的剧秋蝉	FilmTele-Play
现在是下午1点提醒我一个小时之后起床	Alarm-Update
调高到百分之50空调温度	HomeAppliance-Control
你可以给我收一个音乐类的经典947给我听吗	Radio-Listen
4月30日的棒球周刊还有回放吗帮我看下	TVProgram-Play
我要听漫动作里面的歌，随机播放就可以	Music-Play
可以给我定制一个后天凌晨4:30的闹钟吗？	Alarm-Update
查查大后天是农历几月初几呢	Calendar-Query
看看有几点到南京的高铁	Travel-Query
想知道黑龙江10号还下雨吗	Weather-Query
我想听一个2015年的电视剧金曲呢	Music-Play
沈阳最近一周有雨吗	Weather-Query
那么帮我把灯打开吧	HomeAppliance-Control
我想知道今天海南的体感温度是多少	Weather-Query
能找一个陈思诚去年拍摄的电影给我看吗	FilmTele-Play
珠海明天早上七点需要多加衣服吗？	Weather-Query
我要看4月26号王者荣耀竞技赛的视频	Video-Play
搜索一下2019年的端午节是几月几号	Calendar-Query
明天江苏紫外线会较强吗	Weather-Query
今天晚上八点去营口的飞机票。	Travel-Query
今年的元旦是农历的什么时候	Calendar-Query
江伟麟和陈嘉慧主持的车麟时代我要听这个	Radio-Listen
今年的立夏是星期几	Calendar-Query
日本动漫魔王勇者给我找一下	Video-Play
将二楼主卧的小台灯关掉吧	HomeAppliance-Control
后天热吗要穿短裤吗	Weather-Query
国产动漫天宝伏妖录帮我找出来	Video-Play
说一说几月几号是农历的11月5日	Calendar-Query
给我调到李沛聪7点开始的聪明学堂听那个	Radio-Listen
将下午5点和10点的提醒给删除	Alarm-Update
星期几是宰牲节	Calendar-Query
快点给我看看五一劳动节当天有乐山开往重庆的大巴吗	Travel-Query
我要听夏南的音乐特权下午4点的	Radio-Listen
我想看时代少年团2020年在湖南卫视春晚上唱歌的视频	Video-Play
明天我会坐火车去贵阳，帮我查一下票	Travel-Query
太暗了，可以把浴霸的照明灯打开吗	HomeAppliance-Control
你有英国喜剧吗？给我看一个	FilmTele-Play
我要你马上告诉我11点飞纽约的商务舱还有吗	Travel-Query
放一下5月25日的关于美国新冠疫情方面的新闻	Video-Play
下周二是几月几号呀	Calendar-Query
快点帮我设置一个周五晚上7点去健身的闹钟。	Alarm-Update
给我来一个2018上映的关于旅游的国外纪录片吧	Video-Play
请给我播放2019年美国电视剧守望者第一季剧情讲解	Video-Play
我想听陕西秦腔广播的这里是西安	Radio-Listen
去年的泼水节是什么时候	Calendar-Query
收听经济类的徐州人民广播电台经济台	Radio-Listen
找一下到建水的路	Travel-Query
单曲循环大鱼的钢琴版	Music-Play
国产动漫画江湖之不良人帮我找出来	Video-Play
空调风速这么大啊降低点	HomeAppliance-Control
播放彭冠英主演的因为爱情有奇迹	FilmTele-Play
6月6号速度与激情上映记得提醒我去看	Alarm-Update
电饼铛的火力调到最大。	HomeAppliance-Control
我要给宝宝洗衣服，帮我切换到洗衣机的除螨洗吧	HomeAppliance-Control
帮我查询明天厦门室外温度多少度	Weather-Query
我想看拍摄花絮2019年谍战电视剧光荣时代的	Video-Play
给我播放王赫野的大风吹	Music-Play
放一个讲述中国人文风情的纪录片	Video-Play
现在给我播一下5月5号的王者荣耀竞技赛的比赛情况	Video-Play
3月21日直播的绝地求生籽岷的新游戏第十五集给我重播一下吧	Video-Play
我要听盖世英雄专辑里面的歌曲呢，随机来一首呗	Music-Play
我需要知道几月几号是农历的10月初九	Calendar-Query
快看一看建军节是多少号	Calendar-Query
给玩具室杀毒打开杀毒系统	HomeAppliance-Control
查一下上海电视大厦怎么走	Travel-Query
播放小品心愿听听看	Audio-Play
能不能放推理类型的小说让我烧脑一下	Video-Play
查询周三下午到杭州的硬座	Travel-Query
帮我放任杰主持的文艺之声	Radio-Listen
你不要在5号通知我看考试结果了	Alarm-Update
播放新白娘子传奇是爱情神话片	FilmTele-Play
这时候帮我把电视关机吧	HomeAppliance-Control
你马上给我北京飞首尔的飞机哪天才有呀	Travel-Query
请记得提醒我今天晚上9点给电动车充电。	Alarm-Update
可以算一下10号我生日是周几吗	Calendar-Query
我想看王者荣耀国服娜可露露的直播	Video-Play
调到CNR民族之声，我要听哈语节目	Radio-Listen
明天12点的闹钟打开了吗	Alarm-Update
请不要忘记在3小时53分后提醒我收能量	Alarm-Update
少女节是星期几	Calendar-Query
播放陈坤主演的历史题材的，建党伟业	FilmTele-Play
下午三点去听讲座的这个提醒请删除	Alarm-Update
我现在要看林和平导的远方的山楂树	FilmTele-Play
在下午七点的时候提醒我要见小周	Alarm-Update
随机播放一个笑话电台主持的娱乐节目	Radio-Listen
我现在要听庞莹主持的四季花城节目	Radio-Listen
我要把风扇设置为摇头模式。	HomeAppliance-Control
推理剧继续给我播放一下	FilmTele-Play
动漫版的惹不起的殿下大人继续播放啊	FilmTele-Play
告我一下兰州9号最低多少度	Weather-Query
帮我续播正在看的范冰冰的那个电视剧可以吗	FilmTele-Play
马上说说我想知道重庆飞拉萨的飞机起飞了吗	Travel-Query
